MeasureName,UsageType,MonthYear,M_Value,TransType
value_m,Purchasing via EFTPOS terminal by credit cards,MAR 2018,8176.0,TH-Aboard
value_m,Purchasing via online channels by credit cards,MAR 2018,3689.0,TH-Aboard
value_m,Purchasing via EFTPOS terminal by debit cards,MAR 2018,1633.0,TH-Aboard
value_m,Purchasing via online channels by debit cards,MAR 2018,1305.0,TH-Aboard
volume_k,Cash withdrawal,APR 2018,256.0,TH-Aboard
volume_k,Cash advance,APR 2018,7.0,TH-Aboard
volume_k,Purchasing via EFTPOS terminal by credit cards,APR 2018,2016.0,TH-Aboard
volume_k,Purchasing via online channels by credit cards,APR 2018,2140.0,TH-Aboard
volume_k,Purchasing via EFTPOS terminal by debit cards,APR 2018,1564.0,TH-Aboard
volume_k,Purchasing via online channels by debit cards,APR 2018,2023.0,TH-Aboard
value_m,Cash withdrawal,APR 2018,2388.0,TH-Aboard
value_m,Cash advance,APR 2018,75.0,TH-Aboard
value_m,Purchasing via EFTPOS terminal by credit cards,APR 2018,10725.0,TH-Aboard
value_m,Purchasing via online channels by credit cards,APR 2018,3339.0,TH-Aboard
value_m,Purchasing via EFTPOS terminal by debit cards,APR 2018,1610.0,TH-Aboard
value_m,Purchasing via online channels by debit cards,APR 2018,1228.0,TH-Aboard
volume_k,Cash withdrawal,MAY 2018,256.0,TH-Aboard
volume_k,Cash advance,MAY 2018,7.0,TH-Aboard
volume_k,Purchasing via EFTPOS terminal by credit cards,MAY 2018,1748.0,TH-Aboard
volume_k,Purchasing via online channels by credit cards,MAY 2018,2083.0,TH-Aboard
volume_k,Purchasing via EFTPOS terminal by debit cards,MAY 2018,1556.0,TH-Aboard
volume_k,Purchasing via online channels by debit cards,MAY 2018,2052.0,TH-Aboard
value_m,Cash withdrawal,MAY 2018,2476.0,TH-Aboard
value_m,Cash advance,MAY 2018,70.0,TH-Aboard
value_m,Purchasing via EFTPOS terminal by credit cards,MAY 2018,8611.0,TH-Aboard
value_m,Purchasing via online channels by credit cards,MAY 2018,3570.0,TH-Aboard
value_m,Purchasing via EFTPOS terminal by debit cards,MAY 2018,1687.0,TH-Aboard
value_m,Purchasing via online channels by debit cards,MAY 2018,1280.0,TH-Aboard
volume_k,Cash withdrawal,JUN 2018,249.0,TH-Aboard
volume_k,Cash advance,JUN 2018,7.0,TH-Aboard
volume_k,Purchasing via EFTPOS terminal by credit cards,JUN 2018,1567.0,TH-Aboard
volume_k,Purchasing via online channels by credit cards,JUN 2018,1984.0,TH-Aboard
volume_k,Purchasing via EFTPOS terminal by debit cards,JUN 2018,1470.0,TH-Aboard
volume_k,Purchasing via online channels by debit cards,JUN 2018,1904.0,TH-Aboard
value_m,Cash withdrawal,JUN 2018,2555.0,TH-Aboard
value_m,Cash advance,JUN 2018,77.0,TH-Aboard
value_m,Purchasing via EFTPOS terminal by credit cards,JUN 2018,7430.0,TH-Aboard
value_m,Purchasing via online channels by credit cards,JUN 2018,3371.0,TH-Aboard
value_m,Purchasing via EFTPOS terminal by debit cards,JUN 2018,1620.0,TH-Aboard
value_m,Purchasing via online channels by debit cards,JUN 2018,1264.0,TH-Aboard
volume_k,Cash withdrawal,JUL 2018,237.0,TH-Aboard
volume_k,Cash advance,JUL 2018,7.0,TH-Aboard
volume_k,Purchasing via EFTPOS terminal by credit cards,JUL 2018,1720.0,TH-Aboard
volume_k,Purchasing via online channels by credit cards,JUL 2018,2006.0,TH-Aboard
volume_k,Purchasing via EFTPOS terminal by debit cards,JUL 2018,1483.0,TH-Aboard
volume_k,Purchasing via online channels by debit cards,JUL 2018,1914.0,TH-Aboard
value_m,Cash withdrawal,JUL 2018,2422.0,TH-Aboard
value_m,Cash advance,JUL 2018,73.0,TH-Aboard
value_m,Purchasing via EFTPOS terminal by credit cards,JUL 2018,8315.0,TH-Aboard
value_m,Purchasing via online channels by credit cards,JUL 2018,3470.0,TH-Aboard
value_m,Purchasing via EFTPOS terminal by debit cards,JUL 2018,1702.0,TH-Aboard
value_m,Purchasing via online channels by debit cards,JUL 2018,1350.0,TH-Aboard
volume_k,Cash withdrawal,AUG 2018,225.0,TH-Aboard
volume_k,Cash advance,AUG 2018,7.0,TH-Aboard
volume_k,Purchasing via EFTPOS terminal by credit cards,AUG 2018,1523.0,TH-Aboard
volume_k,Purchasing via online channels by credit cards,AUG 2018,2030.0,TH-Aboard
volume_k,Purchasing via EFTPOS terminal by debit cards,AUG 2018,1465.0,TH-Aboard
volume_k,Purchasing via online channels by debit cards,AUG 2018,1920.0,TH-Aboard
value_m,Cash withdrawal,AUG 2018,2381.0,TH-Aboard
value_m,Cash advance,AUG 2018,71.0,TH-Aboard
value_m,Purchasing via EFTPOS terminal by credit cards,AUG 2018,6994.0,TH-Aboard
value_m,Purchasing via online channels by credit cards,AUG 2018,3642.0,TH-Aboard
value_m,Purchasing via EFTPOS terminal by debit cards,AUG 2018,1653.0,TH-Aboard
value_m,Purchasing via online channels by debit cards,AUG 2018,1380.0,TH-Aboard
volume_k,Cash withdrawal,SEP 2018,243.0,TH-Aboard
volume_k,Cash advance,SEP 2018,6.0,TH-Aboard
volume_k,Purchasing via EFTPOS terminal by credit cards,SEP 2018,1521.0,TH-Aboard
volume_k,Purchasing via online channels by credit cards,SEP 2018,1993.0,TH-Aboard
volume_k,Purchasing via EFTPOS terminal by debit cards,SEP 2018,1550.0,TH-Aboard
volume_k,Purchasing via online channels by debit cards,SEP 2018,2018.0,TH-Aboard
value_m,Cash withdrawal,SEP 2018,2455.0,TH-Aboard
value_m,Cash advance,SEP 2018,59.0,TH-Aboard
value_m,Purchasing via EFTPOS terminal by credit cards,SEP 2018,7032.0,TH-Aboard
value_m,Purchasing via online channels by credit cards,SEP 2018,3636.0,TH-Aboard
value_m,Purchasing via EFTPOS terminal by debit cards,SEP 2018,1670.0,TH-Aboard
value_m,Purchasing via online channels by debit cards,SEP 2018,1375.0,TH-Aboard
volume_k,Cash withdrawal,OCT 2018,253.0,TH-Aboard
volume_k,Cash advance,OCT 2018,5.0,TH-Aboard
volume_k,Purchasing via EFTPOS terminal by credit cards,OCT 2018,1991.0,TH-Aboard
volume_k,Purchasing via online channels by credit cards,OCT 2018,2237.0,TH-Aboard
volume_k,Purchasing via EFTPOS terminal by debit cards,OCT 2018,1705.0,TH-Aboard
volume_k,Purchasing via online channels by debit cards,OCT 2018,1967.0,TH-Aboard
value_m,Cash withdrawal,OCT 2018,2409.0,TH-Aboard
value_m,Cash advance,OCT 2018,52.0,TH-Aboard
value_m,Purchasing via EFTPOS terminal by credit cards,OCT 2018,9881.0,TH-Aboard
value_m,Purchasing via online channels by credit cards,OCT 2018,3992.0,TH-Aboard
value_m,Purchasing via EFTPOS terminal by debit cards,OCT 2018,1902.0,TH-Aboard
value_m,Purchasing via online channels by debit cards,OCT 2018,1102.0,TH-Aboard
volume_k,Cash withdrawal,NOV 2018,233.0,TH-Aboard
volume_k,Cash advance,NOV 2018,5.0,TH-Aboard
volume_k,Purchasing via EFTPOS terminal by credit cards,NOV 2018,1760.0,TH-Aboard
volume_k,Purchasing via online channels by credit cards,NOV 2018,2280.0,TH-Aboard
volume_k,Purchasing via EFTPOS terminal by debit cards,NOV 2018,1719.0,TH-Aboard
volume_k,Purchasing via online channels by debit cards,NOV 2018,1872.0,TH-Aboard
value_m,Cash withdrawal,NOV 2018,2236.0,TH-Aboard
value_m,Cash advance,NOV 2018,41.0,TH-Aboard
value_m,Purchasing via EFTPOS terminal by credit cards,NOV 2018,7986.0,TH-Aboard
value_m,Purchasing via online channels by credit cards,NOV 2018,4081.0,TH-Aboard
value_m,Purchasing via EFTPOS terminal by debit cards,NOV 2018,1981.0,TH-Aboard
value_m,Purchasing via online channels by debit cards,NOV 2018,1151.0,TH-Aboard
volume_k,Cash withdrawal,DEC 2018,254.0,TH-Aboard
volume_k,Cash advance,DEC 2018,5.0,TH-Aboard
volume_k,Purchasing via EFTPOS terminal by credit cards,DEC 2018,1782.0,TH-Aboard
volume_k,Purchasing via online channels by credit cards,DEC 2018,2301.0,TH-Aboard
volume_k,Purchasing via EFTPOS terminal by debit cards,DEC 2018,1870.0,TH-Aboard
volume_k,Purchasing via online channels by debit cards,DEC 2018,1747.0,TH-Aboard
value_m,Cash withdrawal,DEC 2018,2407.0,TH-Aboard
value_m,Cash advance,DEC 2018,45.0,TH-Aboard
value_m,Purchasing via EFTPOS terminal by credit cards,DEC 2018,8703.0,TH-Aboard
value_m,Purchasing via online channels by credit cards,DEC 2018,3770.0,TH-Aboard
value_m,Purchasing via EFTPOS terminal by debit cards,DEC 2018,2107.0,TH-Aboard
value_m,Purchasing via online channels by debit cards,DEC 2018,1096.0,TH-Aboard
volume_k,Cash withdrawal,JAN 2019,223.0,TH-Aboard
volume_k,Cash advance,JAN 2019,5.0,TH-Aboard
volume_k,Purchasing via EFTPOS terminal by credit cards,JAN 2019,1881.0,TH-Aboard
volume_k,Purchasing via online channels by credit cards,JAN 2019,2207.0,TH-Aboard
volume_k,Purchasing via EFTPOS terminal by debit cards,JAN 2019,1821.0,TH-Aboard
volume_k,Purchasing via online channels by debit cards,JAN 2019,1803.0,TH-Aboard
value_m,Cash withdrawal,JAN 2019,2173.0,TH-Aboard
value_m,Cash advance,JAN 2019,45.0,TH-Aboard
value_m,Purchasing via EFTPOS terminal by credit cards,JAN 2019,8501.0,TH-Aboard
value_m,Purchasing via online channels by credit cards,JAN 2019,4136.0,TH-Aboard
value_m,Purchasing via EFTPOS terminal by debit cards,JAN 2019,2108.0,TH-Aboard
value_m,Purchasing via online channels by debit cards,JAN 2019,1111.0,TH-Aboard
volume_k,Cash withdrawal,FEB 2019,197.0,TH-Aboard
volume_k,Cash advance,FEB 2019,4.0,TH-Aboard
volume_k,Purchasing via EFTPOS terminal by credit cards,FEB 2019,1621.0,TH-Aboard
volume_k,Purchasing via online channels by credit cards,FEB 2019,2081.0,TH-Aboard
volume_k,Purchasing via EFTPOS terminal by debit cards,FEB 2019,1671.0,TH-Aboard
volume_k,Purchasing via online channels by debit cards,FEB 2019,1627.0,TH-Aboard
value_m,Cash withdrawal,FEB 2019,2001.0,TH-Aboard
value_m,Cash advance,FEB 2019,41.0,TH-Aboard
value_m,Purchasing via EFTPOS terminal by credit cards,FEB 2019,7271.0,TH-Aboard
value_m,Purchasing via online channels by credit cards,FEB 2019,3667.0,TH-Aboard
value_m,Purchasing via EFTPOS terminal by debit cards,FEB 2019,1959.0,TH-Aboard
value_m,Purchasing via online channels by debit cards,FEB 2019,1066.0,TH-Aboard
volume_k,Cash withdrawal,MAR 2019,242.0,TH-Aboard
volume_k,Cash advance,MAR 2019,5.0,TH-Aboard
volume_k,Purchasing via EFTPOS terminal by credit cards,MAR 2019,1848.0,TH-Aboard
volume_k,Purchasing via online channels by credit cards,MAR 2019,2330.0,TH-Aboard
volume_k,Purchasing via EFTPOS terminal by debit cards,MAR 2019,1883.0,TH-Aboard
volume_k,Purchasing via online channels by debit cards,MAR 2019,1851.0,TH-Aboard
value_m,Cash withdrawal,MAR 2019,2300.0,TH-Aboard
value_m,Cash advance,MAR 2019,48.0,TH-Aboard
value_m,Purchasing via EFTPOS terminal by credit cards,MAR 2019,8931.0,TH-Aboard
value_m,Purchasing via online channels by credit cards,MAR 2019,4292.0,TH-Aboard
value_m,Purchasing via EFTPOS terminal by debit cards,MAR 2019,2289.0,TH-Aboard
value_m,Purchasing via online channels by debit cards,MAR 2019,1201.0,TH-Aboard
volume_k,Cash withdrawal,APR 2019,258.0,TH-Aboard
volume_k,Cash advance,APR 2019,6.0,TH-Aboard
volume_k,Purchasing via EFTPOS terminal by credit cards,APR 2019,2316.0,TH-Aboard
volume_k,Purchasing via online channels by credit cards,APR 2019,2371.0,TH-Aboard
volume_k,Purchasing via EFTPOS terminal by debit cards,APR 2019,1871.0,TH-Aboard
volume_k,Purchasing via online channels by debit cards,APR 2019,1842.0,TH-Aboard
value_m,Cash withdrawal,APR 2019,2332.0,TH-Aboard
value_m,Cash advance,APR 2019,54.0,TH-Aboard
value_m,Purchasing via EFTPOS terminal by credit cards,APR 2019,11773.0,TH-Aboard
value_m,Purchasing via online channels by credit cards,APR 2019,4070.0,TH-Aboard
value_m,Purchasing via EFTPOS terminal by debit cards,APR 2019,2279.0,TH-Aboard
value_m,Purchasing via online channels by debit cards,APR 2019,1144.0,TH-Aboard
volume_k,Cash withdrawal,MAY 2019,256.0,TH-Aboard
volume_k,Cash advance,MAY 2019,5.0,TH-Aboard
volume_k,Purchasing via EFTPOS terminal by credit cards,MAY 2019,1947.0,TH-Aboard
volume_k,Purchasing via online channels by credit cards,MAY 2019,2372.0,TH-Aboard
volume_k,Purchasing via EFTPOS terminal by debit cards,MAY 2019,1900.0,TH-Aboard
volume_k,Purchasing via online channels by debit cards,MAY 2019,1916.0,TH-Aboard
value_m,Cash withdrawal,MAY 2019,2392.0,TH-Aboard
value_m,Cash advance,MAY 2019,50.0,TH-Aboard
value_m,Purchasing via EFTPOS terminal by credit cards,MAY 2019,9216.0,TH-Aboard
value_m,Purchasing via online channels by credit cards,MAY 2019,4159.0,TH-Aboard
value_m,Purchasing via EFTPOS terminal by debit cards,MAY 2019,2347.0,TH-Aboard
value_m,Purchasing via online channels by debit cards,MAY 2019,1218.0,TH-Aboard
volume_k,Cash withdrawal,JUN 2019,256.0,TH-Aboard
volume_k,Cash advance,JUN 2019,6.0,TH-Aboard
volume_k,Purchasing via EFTPOS terminal by credit cards,JUN 2019,1692.0,TH-Aboard
volume_k,Purchasing via online channels by credit cards,JUN 2019,2317.0,TH-Aboard
volume_k,Purchasing via EFTPOS terminal by debit cards,JUN 2019,1961.0,TH-Aboard
volume_k,Purchasing via online channels by debit cards,JUN 2019,1958.0,TH-Aboard
value_m,Cash withdrawal,JUN 2019,2529.0,TH-Aboard
value_m,Cash advance,JUN 2019,46.0,TH-Aboard
value_m,Purchasing via EFTPOS terminal by credit cards,JUN 2019,7682.0,TH-Aboard
value_m,Purchasing via online channels by credit cards,JUN 2019,3909.0,TH-Aboard
value_m,Purchasing via EFTPOS terminal by debit cards,JUN 2019,2327.0,TH-Aboard
value_m,Purchasing via online channels by debit cards,JUN 2019,1214.0,TH-Aboard
volume_k,Cash withdrawal,JUL 2019,239.0,TH-Aboard
volume_k,Cash advance,JUL 2019,5.0,TH-Aboard
volume_k,Purchasing via EFTPOS terminal by credit cards,JUL 2019,2045.0,TH-Aboard
volume_k,Purchasing via online channels by credit cards,JUL 2019,2563.0,TH-Aboard
volume_k,Purchasing via EFTPOS terminal by debit cards,JUL 2019,2106.0,TH-Aboard
volume_k,Purchasing via online channels by debit cards,JUL 2019,2150.0,TH-Aboard
value_m,Cash withdrawal,JUL 2019,2311.0,TH-Aboard
value_m,Cash advance,JUL 2019,45.0,TH-Aboard
value_m,Purchasing via EFTPOS terminal by credit cards,JUL 2019,9216.0,TH-Aboard
value_m,Purchasing via online channels by credit cards,JUL 2019,4049.0,TH-Aboard
value_m,Purchasing via EFTPOS terminal by debit cards,JUL 2019,2467.0,TH-Aboard
value_m,Purchasing via online channels by debit cards,JUL 2019,1314.0,TH-Aboard
volume_k,Cash withdrawal,AUG 2019,219.0,TH-Aboard
volume_k,Cash advance,AUG 2019,5.0,TH-Aboard
volume_k,Purchasing via EFTPOS terminal by credit cards,AUG 2019,1869.0,TH-Aboard
volume_k,Purchasing via online channels by credit cards,AUG 2019,2227.0,TH-Aboard
volume_k,Purchasing via EFTPOS terminal by debit cards,AUG 2019,2095.0,TH-Aboard
volume_k,Purchasing via online channels by debit cards,AUG 2019,2060.0,TH-Aboard
value_m,Cash withdrawal,AUG 2019,2226.0,TH-Aboard
value_m,Cash advance,AUG 2019,44.0,TH-Aboard
value_m,Purchasing via EFTPOS terminal by credit cards,AUG 2019,7063.0,TH-Aboard
value_m,Purchasing via online channels by credit cards,AUG 2019,4142.0,TH-Aboard
value_m,Purchasing via EFTPOS terminal by debit cards,AUG 2019,2424.0,TH-Aboard
value_m,Purchasing via online channels by debit cards,AUG 2019,1302.0,TH-Aboard
volume_k,Cash withdrawal,SEP 2019,238.0,TH-Aboard
volume_k,Cash advance,SEP 2019,5.0,TH-Aboard
volume_k,Purchasing via EFTPOS terminal by credit cards,SEP 2019,2119.0,TH-Aboard
volume_k,Purchasing via online channels by credit cards,SEP 2019,2077.0,TH-Aboard
volume_k,Purchasing via EFTPOS terminal by debit cards,SEP 2019,2151.0,TH-Aboard
volume_k,Purchasing via online channels by debit cards,SEP 2019,2045.0,TH-Aboard
value_m,Cash withdrawal,SEP 2019,2224.0,TH-Aboard
value_m,Cash advance,SEP 2019,46.0,TH-Aboard
value_m,Purchasing via EFTPOS terminal by credit cards,SEP 2019,7987.0,TH-Aboard
value_m,Purchasing via online channels by credit cards,SEP 2019,4148.0,TH-Aboard
value_m,Purchasing via EFTPOS terminal by debit cards,SEP 2019,2451.0,TH-Aboard
value_m,Purchasing via online channels by debit cards,SEP 2019,1326.0,TH-Aboard
volume_k,Cash withdrawal,OCT 2019,251.0,TH-Aboard
volume_k,Cash advance,OCT 2019,6.0,TH-Aboard
volume_k,Purchasing via EFTPOS terminal by credit cards,OCT 2019,2501.0,TH-Aboard
volume_k,Purchasing via online channels by credit cards,OCT 2019,2243.0,TH-Aboard
volume_k,Purchasing via EFTPOS terminal by debit cards,OCT 2019,2452.0,TH-Aboard
volume_k,Purchasing via online channels by debit cards,OCT 2019,2289.0,TH-Aboard
value_m,Cash withdrawal,OCT 2019,2237.0,TH-Aboard
value_m,Cash advance,OCT 2019,53.0,TH-Aboard
value_m,Purchasing via EFTPOS terminal by credit cards,OCT 2019,9698.0,TH-Aboard
value_m,Purchasing via online channels by credit cards,OCT 2019,4301.0,TH-Aboard
value_m,Purchasing via EFTPOS terminal by debit cards,OCT 2019,2695.0,TH-Aboard
value_m,Purchasing via online channels by debit cards,OCT 2019,1411.0,TH-Aboard
volume_k,Cash withdrawal,NOV 2019,233.0,TH-Aboard
volume_k,Cash advance,NOV 2019,5.0,TH-Aboard
volume_k,Purchasing via EFTPOS terminal by credit cards,NOV 2019,2277.0,TH-Aboard
volume_k,Purchasing via online channels by credit cards,NOV 2019,2203.0,TH-Aboard
volume_k,Purchasing via EFTPOS terminal by debit cards,NOV 2019,2490.0,TH-Aboard
volume_k,Purchasing via online channels by debit cards,NOV 2019,2268.0,TH-Aboard
value_m,Cash withdrawal,NOV 2019,2078.0,TH-Aboard
value_m,Cash advance,NOV 2019,45.0,TH-Aboard
value_m,Purchasing via EFTPOS terminal by credit cards,NOV 2019,8330.0,TH-Aboard
value_m,Purchasing via online channels by credit cards,NOV 2019,4432.0,TH-Aboard
value_m,Purchasing via EFTPOS terminal by debit cards,NOV 2019,2709.0,TH-Aboard
value_m,Purchasing via online channels by debit cards,NOV 2019,1398.0,TH-Aboard
volume_k,Cash withdrawal,DEC 2019,253.0,TH-Aboard
volume_k,Cash advance,DEC 2019,6.0,TH-Aboard
volume_k,Purchasing via EFTPOS terminal by credit cards,DEC 2019,2572.0,TH-Aboard
volume_k,Purchasing via online channels by credit cards,DEC 2019,2254.0,TH-Aboard
volume_k,Purchasing via EFTPOS terminal by debit cards,DEC 2019,2713.0,TH-Aboard
volume_k,Purchasing via online channels by debit cards,DEC 2019,2421.0,TH-Aboard
value_m,Cash withdrawal,DEC 2019,2269.0,TH-Aboard
value_m,Cash advance,DEC 2019,52.0,TH-Aboard
value_m,Purchasing via EFTPOS terminal by credit cards,DEC 2019,9425.0,TH-Aboard
value_m,Purchasing via online channels by credit cards,DEC 2019,4377.0,TH-Aboard
value_m,Purchasing via EFTPOS terminal by debit cards,DEC 2019,2886.0,TH-Aboard
value_m,Purchasing via online channels by debit cards,DEC 2019,1465.0,TH-Aboard
volume_k,Cash withdrawal,JAN 2020,212.0,TH-Aboard
volume_k,Cash advance,JAN 2020,5.0,TH-Aboard
volume_k,Purchasing via EFTPOS terminal by credit cards,JAN 2020,2379.0,TH-Aboard
volume_k,Purchasing via online channels by credit cards,JAN 2020,2134.0,TH-Aboard
volume_k,Purchasing via EFTPOS terminal by debit cards,JAN 2020,2599.0,TH-Aboard
volume_k,Purchasing via online channels by debit cards,JAN 2020,2297.0,TH-Aboard
value_m,Cash withdrawal,JAN 2020,1985.0,TH-Aboard
value_m,Cash advance,JAN 2020,48.0,TH-Aboard
value_m,Purchasing via EFTPOS terminal by credit cards,JAN 2020,8375.0,TH-Aboard
value_m,Purchasing via online channels by credit cards,JAN 2020,4375.0,TH-Aboard
value_m,Purchasing via EFTPOS terminal by debit cards,JAN 2020,2802.0,TH-Aboard
value_m,Purchasing via online channels by debit cards,JAN 2020,1419.0,TH-Aboard
volume_k,Cash withdrawal,FEB 2020,171.0,TH-Aboard
volume_k,Cash advance,FEB 2020,5.0,TH-Aboard
volume_k,Purchasing via EFTPOS terminal by credit cards,FEB 2020,2026.0,TH-Aboard
volume_k,Purchasing via online channels by credit cards,FEB 2020,1923.0,TH-Aboard
volume_k,Purchasing via EFTPOS terminal by debit cards,FEB 2020,2409.0,TH-Aboard
volume_k,Purchasing via online channels by debit cards,FEB 2020,2074.0,TH-Aboard
value_m,Cash withdrawal,FEB 2020,1648.0,TH-Aboard
value_m,Cash advance,FEB 2020,44.0,TH-Aboard
value_m,Purchasing via EFTPOS terminal by credit cards,FEB 2020,6380.0,TH-Aboard
value_m,Purchasing via online channels by credit cards,FEB 2020,3464.0,TH-Aboard
value_m,Purchasing via EFTPOS terminal by debit cards,FEB 2020,2485.0,TH-Aboard
value_m,Purchasing via online channels by debit cards,FEB 2020,1317.0,TH-Aboard
volume_k,Cash withdrawal,MAR 2020,160.0,TH-Aboard
volume_k,Cash advance,MAR 2020,4.0,TH-Aboard
volume_k,Purchasing via EFTPOS terminal by credit cards,MAR 2020,1745.0,TH-Aboard
volume_k,Purchasing via online channels by credit cards,MAR 2020,1951.0,TH-Aboard
volume_k,Purchasing via EFTPOS terminal by debit cards,MAR 2020,2577.0,TH-Aboard
volume_k,Purchasing via online channels by debit cards,MAR 2020,2322.0,TH-Aboard
value_m,Cash withdrawal,MAR 2020,1650.0,TH-Aboard
value_m,Cash advance,MAR 2020,33.0,TH-Aboard
value_m,Purchasing via EFTPOS terminal by credit cards,MAR 2020,3656.0,TH-Aboard
value_m,Purchasing via online channels by credit cards,MAR 2020,2623.0,TH-Aboard
value_m,Purchasing via EFTPOS terminal by debit cards,MAR 2020,2372.0,TH-Aboard
value_m,Purchasing via online channels by debit cards,MAR 2020,1359.0,TH-Aboard
volume_k,Cash withdrawal,APR 2020,114.0,TH-Aboard
volume_k,Cash advance,APR 2020,2.0,TH-Aboard
volume_k,Purchasing via EFTPOS terminal by credit cards,APR 2020,1533.0,TH-Aboard
volume_k,Purchasing via online channels by credit cards,APR 2020,1935.0,TH-Aboard
volume_k,Purchasing via EFTPOS terminal by debit cards,APR 2020,2565.0,TH-Aboard
volume_k,Purchasing via online channels by debit cards,APR 2020,2534.0,TH-Aboard
value_m,Cash withdrawal,APR 2020,1198.0,TH-Aboard
value_m,Cash advance,APR 2020,22.0,TH-Aboard
value_m,Purchasing via EFTPOS terminal by credit cards,APR 2020,2370.0,TH-Aboard
value_m,Purchasing via online channels by credit cards,APR 2020,2243.0,TH-Aboard
value_m,Purchasing via EFTPOS terminal by debit cards,APR 2020,2175.0,TH-Aboard
value_m,Purchasing via online channels by debit cards,APR 2020,1351.0,TH-Aboard
volume_k,Cash withdrawal,MAY 2020,138.0,TH-Aboard
volume_k,Cash advance,MAY 2020,2.0,TH-Aboard
volume_k,Purchasing via EFTPOS terminal by credit cards,MAY 2020,1564.0,TH-Aboard
volume_k,Purchasing via online channels by credit cards,MAY 2020,1999.0,TH-Aboard
volume_k,Purchasing via EFTPOS terminal by debit cards,MAY 2020,2892.0,TH-Aboard
volume_k,Purchasing via online channels by debit cards,MAY 2020,2765.0,TH-Aboard
value_m,Cash withdrawal,MAY 2020,1463.0,TH-Aboard
value_m,Cash advance,MAY 2020,19.0,TH-Aboard
value_m,Purchasing via EFTPOS terminal by credit cards,MAY 2020,2675.0,TH-Aboard
value_m,Purchasing via online channels by credit cards,MAY 2020,2558.0,TH-Aboard
value_m,Purchasing via EFTPOS terminal by debit cards,MAY 2020,2631.0,TH-Aboard
value_m,Purchasing via online channels by debit cards,MAY 2020,1541.0,TH-Aboard
volume_k,Cash withdrawal,JUN 2020,156.0,TH-Aboard
volume_k,Cash advance,JUN 2020,4.0,TH-Aboard
volume_k,Purchasing via EFTPOS terminal by credit cards,JUN 2020,1667.0,TH-Aboard
